message,condition
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000100
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000001
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0001000
0000100000001000,0000100
0000100000001000,0000100
0000100000001000,0000100
0000100000001000,0000101
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000001
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0000100000001000,0000000
0001000000001000,0001000
0001000000001000,0000100
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000001
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000001
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0001000
0001000000001000,0000100
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000001
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000100
0001000000001000,0000001
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0001000000001000,0000000
0010000000001000,0000100
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000001
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000001
0010000000001000,0000100
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000001
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000001
0010000000001000,0000000
0010000000001000,0000100
0010000000001000,0000100
0010000000001000,0000100
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000001
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0001000
0010000000001000,0001000
0010000000001000,0000100
0010000000001000,0000100
0010000000001000,0000100
0010000000001000,0000101
0010000000001000,0000100
0010000000001000,0000100
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0010000000001000,0000000
0100000000001000,0000100
0100000000001000,0000100
0100000000001000,0000100
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000001
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000001
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000001
0100000000001000,0000000
0100000000001000,0000100
0100000000001000,0000100
0100000000001000,0000100
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000001
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0100000000001000,0000000
0000000010000100,0010000
0000000010000100,0000001
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0010000
0000000010000100,0000100
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0111100
0000000010000100,0001100
0000000010000100,0001100
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0010000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000100000100,0001000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0010000
0000000100000100,0001000
0000000100000100,0000100
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0010000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0010000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0001000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0000000
0000001000000100,0010000
0000001000000100,0000000
0000001000000100,0000001
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0010000
0000001000000100,0000100
0000001000000100,0000100
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000001
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0010000
0000001000000100,0000000
0000001000000100,0000001
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0010000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000001
0000001000000100,0000000
0000010000000100,0010000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0001000
0000010000000100,0000000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0010000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0010000
0000010000000100,0000100
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000100000000100,0001000
0000100000000100,0000001
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0001000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0001000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000001
0000100000000100,0010000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000001
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0010000
0000100000000100,0001000
0000100000000100,0000000
0000100000000100,0000001
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0001000000000100,0001000
0001000000000100,0001000
0001000000000100,0000000
0001000000000100,0000001
0001000000000100,0001000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000001
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0010000
0001000000000100,0000100
0001000000000100,0000000
0001000000000100,0000001
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0010000000000100,0001000
0010000000000100,0000000
0010000000000100,0000001
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0001000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000001
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0001000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000001
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0001000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000001
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0010000
0010000000000100,0000000
0010000000000100,0000001
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0100000000000100,0010000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000001
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0010000
0100000000000100,0000001
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0001000
0100000000000100,0000000
0100000000000100,0000001
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
1000000000000100,0001000
1000000000000100,0000000
1000000000000100,0000001
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0010000
1000000000000100,0000000
1000000000000100,0000001
1000000000000100,0001000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000001
1000000000000100,0010000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000001
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
1000000000000100,0000000
0000000000010100,0010000
0000000000010100,0010000
0000000000010100,0000000
0000000000010100,0000001
0000000000010100,0000000
0000000000010100,0000001
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000011
0000000000010100,0000011
0000000000010100,0000011
0000000000010100,0000011
0000000000010100,0000011
0000000000010100,0000011
0000000000010100,0000011
0000000000010100,0000011
0000000000010100,0100000
0000000000010100,0000001
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0100000
0000000000010100,0000100
0000000000010100,0000100
0000000000010100,0000100
0000000000010100,0000101
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0010000
0000000000010100,0001000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000001
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0001000
0000000000010100,0000001
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000010100,0000000
0000000000100100,0010000
0000000000100100,0000100
0000000000100100,0000001
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0001000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000001
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0001000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000001
0000000000100100,0000000
0000000000100100,0010000
0000000000100100,0000100
0000000000100100,0000000
0000000000100100,0000001
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000000100100,0000000
0000000001000100,0010000
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0000001
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0001000
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0000001
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0001000
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0000000
0000000001000100,0000001
0000000001000100,0010000
0000000001000100,0000001
0000000010000100,0010000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0010000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0100000
0000000010000100,0000100
0000000010000100,0000100
0000000010000100,0000100
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0010000
0000000010000100,0000100
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0010000
0000000010000100,0000001
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000010000100,0000000
0000000100000100,0001000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0010000
0000000100000100,0000100
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0001000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0001000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000001
0000000100000100,0000000
0000000100000100,0000000
0000000100000100,0000000
0000001000000100,0010000
0000001000000100,0000000
0000001000000100,0000001
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0001000
0000001000000100,0000100
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000001
0000001000000100,0000000
0000001000000100,0001000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000000
0000001000000100,0000001
0000001000000100,0000000
0000001000000100,0000000
0000010000000100,0010000
0000010000000100,0000100
0000010000000100,0000000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0010000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0001000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0010000
0000010000000100,0000000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0010000
0000010000000100,0000100
0000010000000100,0000000
0000010000000100,0000001
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000010000000100,0000000
0000100000000100,0010000
0000100000000100,0000100
0000100000000100,0000000
0000100000000100,0010000
0000100000000100,0000001
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0010000
0000100000000100,0000100
0000100000000100,0000100
0000100000000100,0000001
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0001000
0000100000000100,0000100
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000000
0000100000000100,0000001
0001000000000100,0010000
0001000000000100,0000001
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0001000
0001000000000100,0000000
0001000000000100,0000001
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0001000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000000
0001000000000100,0000001
0001000000000100,0000000
0001000000000100,0000000
0010000000000100,0001000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000001
0010000000000100,0010000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000001
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0001000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000001
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0010000
0010000000000100,0000100
0010000000000100,0000001
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0010000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000000
0010000000000100,0000001
0100000000000100,0010000
0100000000000100,0000100
0100000000000100,0000000
0100000000000100,0000001
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0010000
0100000000000100,0000000
0100000000000100,0000001
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0001000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000001
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0010000
0100000000000100,0000000
0100000000000100,0000000
0100000000000100,0000001
0100000000000100,0000000
0100000000000100,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
