message,condition
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000001000000010,0000000
0000001000000010,0000000
0000001000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000100000000010,0000000
0000100000000010,0000000
0000100000000010,0000000
0000100000000010,0000000
0001000000000010,0000000
0001000000000010,0000000
0001000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
1000000000000010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000011
0000000000010010,0000011
0000000000010010,0000100
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000100
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000010010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000000100010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000001000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000010000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000000100000010,0000000
0000001000000010,0000000
0000001000000010,0000000
0000001000000010,0000000
0000001000000010,0000000
0000001000000010,0000000
0000001000000010,0000000
0000001000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000010000000010,0000000
0000100000000010,0000000
0000100000000010,0000000
0000100000000010,0000000
0000100000000010,0000000
0000100000000010,0000000
0000100000000010,0000000
0001000000000010,0000000
0001000000000010,0000000
0001000000000010,0000000
0001000000000010,0000000
0001000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0010000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0100000000000010,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000100
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0001000
0000000010000001,0001000
0000000010000001,0000100
0000000010000001,0000100
0000000010000001,0000100
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0001000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000010000001,0000000
0000000100000001,0000100
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000100
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0001000
0000000100000001,0000100
0000000100000001,0000100
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000100
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000000100000001,0000000
0000001000000001,0000100
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000100
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000100
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000100
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000001000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000100
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000100
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000010000000001,0000000
0000100000000001,0000100
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000100
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000100
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000100
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000100
0000100000000001,0000100
0000100000000001,0000100
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0000100000000001,0000000
0001000000000001,0000100
0001000000000001,0000100
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0001000
0001000000000001,0000100
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0001000000000001,0000000
0010000000000001,0001000
0010000000000001,0001000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000100
0010000000000001,0000100
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000100
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0001000
0010000000000001,0001000
0010000000000001,0000100
0010000000000001,0000100
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0010000000000001,0000000
0100000000000001,0001000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000100
0100000000000001,0000100
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000100
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
0100000000000001,0000000
1000000000000001,0000100
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000100
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000100
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
1000000000000001,0000000
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000011
0000000000010001,0000011
0000000000010001,0000011
0000000000010001,0000011
0000000000010001,0000011
0000000000010001,0000011
0000000000010001,0000011
0000000000010001,0000011
0000000000010001,0000011
0000000000010001,0010000
0000000000010001,0010000
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,1000000
0000000000010001,1000000
0000000000010001,0100000
0000000000010001,0100000
0000000000010001,0010000
0000000000010001,0010000
0000000000010001,0000100
0000000000010001,0000100
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000010001,0000000
0000000000100001,0000100
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0010000
0000000000100001,0010000
0000000000100001,0001000
0000000000100001,0001000
0000000000100001,0001000
0000000000100001,0000100
0000000000100001,0000100
0000000000100001,0000100
0000000000100001,0000100
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0001000
0000000000100001,0001000
0000000000100001,0000100
0000000000100001,0000100
0000000000100001,0000100
0000000000100001,0000100
0000000000100001,0000100
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000000100001,0000000
0000000001000001,0000100
0000000001000001,0000100
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000100
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000000
0000000001000001,0000100
