condition,message
000000101000000,0001001011
000000100001111,0001100111
000000100001100,0001101101
001010101100100,0011011110
001010101010000,0011100111
000110011111111,0010110110
000010100001100,0001100101
000010101010000,0010011010
000010111010000,0010010011
000010110000000,0010000101
001010110100000,0011010111
001010110100000,0001111010
000010100010010,0001011110
000010100010000,0001111000
000010100010001,0010010000
000010101000001,0010101011
000010110100000,0001111111
001010111000000,0011001000
001010011110001,0011001001
000000100001111,0001010101
000000011110100,0010001011
000000101000100,0010011011
000000111110000,0001111111
000000100011001,0001101101
001000100000000,0010111000
001000100100000,0011011000
000000101110000,0010000111
000000111000000,0001111011
000000100110000,0001010000
100000101010000,0010000001
100000101100000,0010101011
101000111100000,0100100100
101000100100000,0100111110
100000100100001,0010011110
100000100110000,0010000110
100000101000000,0001111011
100000110010000,0010110011
100000111000000,0011110011
101000100110000,1000111101
101000110010000,1010001111
100000110100000,0011001010
100000100110000,0011010110
000000101110000,0010100011
000000110010000,0010001000
100001000000000,0010111011
101000101001110,0101101111
101000100011111,0101110110
000000100110010,0010010001
000000101000000,0010000001
000000111010000,0010010010
100001000110000,0010100000
000000110100000,0010001110
101000111010000,1000011111
001001001000000,0100100000
100001000000000,0010101101
100000100100001,0011010100
100000101010000,0010101111
000000101010000,0010011101
000000101110000,0011000100
101000110010000,1000111010
001000111000000,0110001010
000000111100000,0011001101
000000110110000,0001110101
100000101110000,0010100111
110000110000000,0011000010
110000110010000,0100000110
111001000000000,1000001101
111000111010000,0100111100
110000101110101,0011110100
110000110000000,0100001110
110000111110000,0011111100
110000101011000,0011100010
110000101100001,0101001010
111000110100000,1011000101
111000111110000,1001100010
110001001010000,0100011110
110001001000000,0011010111
110000110000000,0101000101
110000101110000,0110011000
110000111000000,0110000001
111010101100000,1011011100
111010110110000,1100111011
110011001010000,0111011110
110010101110010,1000010110
110010110110000,1001001101
110011000010000,1001100110
110011001100000,1000100101
111011001000000,0110011011
100010111000000,0101100111
100110111100110,0111010001
100010111110011,1111011010
100010110000000,1101110000
101010110010000,0101001011
101110110000000,1000101111
100010110010000,1110000100
100010111000000,1010010001
100011000010000,0111110001
100011001000000,0111101111
100011010000000,0100011100
101011010010000,0100001100
101010111000000,1010011010
100010111100000,0111101001
100010111010000,1000000110
100010111000000,1000100010
100011001010000,0101101111
100010101111100,0010010000
101010101111000,1011100011
101010110100000,1011101110
100011001000000,0101010110
100011010010000,0010101111
100010110110000,0111101110
100011001100000,0101011010
100010110001111,0101000100
101010110110000,1001110100
101011000100000,1000001101
100011000010000,0011101010
100010110010110,0111010011
100010110110000,0110000101
100110111000000,1000001100
100011000000000,0111110010
101011000000000,1001000111
101011001110000,0110110000
100000111010000,0010001011
100000110100000,0011010011
100000110100000,0010011000
100000110100000,0011010001
100000111100000,0010110011
101000111100000,0111010110
101000110010001,0011110111
100000100111111,0001010100
100001000000000,0011000101
100001010100000,0001101011
100001010010000,0001101010
100001010000000,0001111000
101001000100000,0101011100
101000101110000,1011000000
100000110000000,0011110001
100000111000000,0011111111
100001000010000,0010011001
100000110110000,0011100000
100000101110000,0010111100
101000101010000,0110011000
101000101000010,0110111111
100000101110001,0010101011
100000111110000,0010100000
100000111100000,0010101011
100000110010000,0010101100
100000110010000,0010101101
101000110010000,1000100101
101000110110000,1001011011
100001000110000,0001111111
100001001100000,0001001000
100001001110000,0001101111
100001001000000,0010001110
100001000100000,0010010111
101001000010000,0110000001
101000110110000,1001011110
100000111010000,0011001011
100001000000000,0010010100
100001000010000,0010110011
100001000010000,0010000001
100001000000000,0011100001
101000111110000,1000101010
101000101100001,0110010110
100100101110111,1100011000
100000111100000,0011110110
100001000110000,0011010000
100000101110000,0010111111
100000110110000,0011010101
101001000100000,0110101000
101001000110000,0110111011
100001000100000,0010001001
100000111101111,0010001110
100000101110000,0010000001
100000111010000,0010101001
100001000010000,0010101010
101000111000000,0111000111
101001000010000,0110100011
100000110000000,0001111110
100000110010000,0010000000
100000101110000,0001101111
100000101000100,0010011000
100000101000000,0010011110
101000101100000,0110100100
101000101010000,1000010110
100000101100000,0010110010
100000110110000,0010011111
100000111010000,0011000000
100000111010000,0011011110
100000111100000,0011101011
101000111010000,0110111010
101000100100011,0101000011
100000100110001,0011101101
100000101010000,0011001000
100000110000000,0011110001
100000110100000,0100011101
100100110000000,1001011010
101110110100000,1001100111
101110110000000,1010110001
100110111000000,1010110011
100010111010000,0101111001
100010111110000,0101101011
100010101010000,0010100111
100010101110101,0101011101
101010110000000,1000010100
101010110010000,1010000011
100010101000011,0100100110
100110101011000,0111011101
000010100000110,0010001010
000010100100000,0001111100
000010100010100,0010100101
001010100100011,0011010101
001010101000000,0011011011
000000100100000,0001101000
000000100010011,0001011011
000000100100000,0001101100
100000100100000,0001101111
100000101000000,0010011110
101000101000000,0011110000
001000011110000,0011101111
000000100010000,0001100011
000000100110000,0001001101
000000101010000,0001100001
000000101010000,0001101000
000000101010000,0010001001
101000101010000,0010111111
101000101010000,0100101110
000000101110000,0001101001
000000101010000,0010000011
000000100100001,0001000101
000000101010101,0001111000
000000101000000,0010000110
001000101010000,0011000001
001000101110000,0011011000
000000101000000,0001011101
000000100110010,0001010000
000000100110100,0000110010
000000101000000,0001110100
000000101100000,0001110000
001000101000000,0001111101
001000011111111,0010110011
000000011110100,0001111111
000000011111111,0001010111
000000011110000,0001011010
000000011110000,0001001011
000000100010000,0000110101
001000100100000,0010111000
001000100000000,0011001100
000000100100000,0001001010
000000100010000,0001001101
000000100000000,0000111011
000000100010000,0001011011
000000011110000,0001011000
001000100000000,0011000010
001000100000000,0100111111
000100100100000,0100101001
000000100100000,0001000111
000000100110000,0001000111
000000100110000,0001000010
000000011110000,0001100110
001000100010001,0001110000
001000100010000,0010010011
000000100110000,0001010011
000000100110000,0000111100
000000100110000,0001001110
000000101000000,0001111000
000000100110000,0001100111
001000100010000,0010001110
001000011110000,0010111110
000000100000010,0001010000
000000100010000,0001011001
000000100000000,0001011011
000000011100011,0001100010
000000100000010,0001001011
001000100010000,0010111100
001000100100000,0011000100
000000011010001,0001011011
000000100001001,0001010110
000000100001010,0001010111
000000100010000,0001101111
000000011100110,0010000101
001010011110111,0011000010
001010011110001,0011000110
000010100010000,0001111111
000010100110000,0001110111
000010100100000,0010001100
000010100100000,0010011110
000010011100011,0001101000
001010011110011,0010011000
001010011010000,0010010111
000010011111010,0001001011
000010011101101,0001000110
000010011100100,0010000011
000010011110000,0010000100
000010100100000,0010000011
001010100110000,0010111101
001010100010000,0010101110
000000100110110,0001011000
000000100010000,0000111100
000000100010000,0001001100
000000100010000,0001000110
000000101000011,0001100001
001000101100000,0010101000
001000100000110,0010010001
000000011111000,0000111011
000000100010000,0000110011
000000100000000,0000110100
000000011001011,0001010100
000000011010001,0001100111
001000011110101,0010000010
001000011101010,0010001011
000000011110111,0001010100
000000011110000,0001000110
000000100110000,0000111000
000000100110000,0001100010
000000100010000,0001011100
001000100100000,0011000100
001000101110000,0011000010
000000101100000,0000111111
000000100001000,0000101101
000000100011111,0001001110
000000100000011,0001001001
000000011110111,0010001101
001000011110001,0010100000
001000011110000,0010101010
000000011101101,0001001010
000000100010000,0001000010
000000011110000,0001010111
000000011110011,0001110111
000000011010000,0001101101
001000011110000,0011000000
001000011100001,0010100011
000000011000000,0001001100
000000011110000,0001010100
000000100010000,0001001010
000000100110000,0001100101
000000101110000,0001110101
001000101100101,0010110100
001000011111111,0011010001
000000011101000,0001110010
000000011110100,0000110011
000000011110000,0001000001
000000100000010,0001000011
000000100000001,0001101110
001000100010000,0011110011
001000101010000,0011010001
000000110010000,0001011110
000000101110001,0001001101
000000011100111,0001010100
000000100000010,0001010111
000000100010001,0010010001
001000100100000,0011011011
001000110010000,0011100101
000000100100000,0001011110
000000100010011,0001100000
000000101110000,0001000110
000000101010000,0001111110
000000111100000,0001111000
001000110000000,0011011110
001000100110000,0011011000
000000100110000,0010000111
000000101110000,0010100011
000000110010000,0010000100
000000100010010,0010010101
000000100100011,0010100100
001010100100000,0011010000
001010100100000,0011101111
000110101110000,0100101101
000010111000000,0010001100
000010111100000,0010010000
000010100100010,0011010110
000010101000000,0010110010
001010111000001,0010100000
001010110110000,0010110011
000010101000000,0010011110
000010110110000,0010010001
000010110010000,0001111011
000010101111100,0010000100
000010100110000,0010000000
001010101100011,0011001111
001010110010000,0010110110
000001000000000,0001101101
000001000100000,0001010000
000001000100000,0010001001
000000101010001,0010110000
000000101000000,0001111011
101000101000000,0100001001
101000100110000,0011110101
100000110010000,0001011010
100000110110000,0010000011
100000110000101,0001101101
100000101010000,0001111010
100001000010000,0010010110
101000101100000,0110001101
101000111000000,0110011111
100000100011100,0010001111
100000101000000,0010100100
100000101010000,0010101111
100000101100000,0010110000
100000100110000,0011101111
101000101010000,1000110011
101000110010000,1100001110
100000101000000,0010011000
100000101010000,0011010111
100000110010000,0100001011
100000111110000,0011011011
100001000100000,0011101100
101001000000000,1000100000
101001000110000,1001110011
100001001010000,0010111100
100001000110000,0010101010
100000100110011,0010001010
100000100110101,0011110001
100000100100001,0011001000
101000110000100,1010001000
101001000000000,1011000011
100001000110000,0011010001
100001001000000,0011011101
100001001000000,0010100111
100000110100100,0011001000
100000111010001,0011110110
101000111000101,1100000000
101000101110000,1011001010
100000111000000,0101001110
100001001000000,0011010110
100001001110000,0010010100
100001000110000,0011011010
110000101011101,0011001100
111000101000000,0111000111
111000101000000,1010000010
110000101100000,0100000101
010000100110001,0001010001
110000101010010,0100101110
111000110010000,1010011100
111000111100000,1001011010
110000111110000,1000111110
110001001110000,0110011001
110001001110000,0100000110
110000110100000,0100111100
110000110110000,0110001101
111010110110000,1010101001
111011000110000,1000100111
110011000110000,0100101100
110010111011010,0110010000
110010101110000,1001001001
110010110000000,1001010001
110011000010000,1001111100
111011001100000,1010101101
111010110010000,1001111000
100111000110000,0110100010
100011001100000,0101110101
100010111000000,1110011100
100010110100001,1011110110
101010110010000,1101000100
101010110100000,1001011110
100000111100000,0010010111
101001000010000,0110101010
101001000110000,0110100010
100001001010000,0010000011
100001001000000,0010010101
100001010010000,0001011110
100001010010000,0001101010
100001010010000,0001100100
101001000000000,0101110010
101000110100000,1010100011
100000110100000,0010110101
100000111100000,0010000000
100000110010000,0011110000
100000110000000,0010110011
100000110100000,0011000001
101000111000000,0111010110
101000110110000,0111011111
100000111010001,0010000000
100001000110000,0010110100
100001000000000,0010010111
100001000010000,0010110100
100001000110001,0010101011
101000101110100,0110000101
101000110000000,1000001110
100000110100000,0010011100
100001001000000,0001011011
100000110000000,0010000000
100000111010000,0010101001
100001000010000,0010110110
101000110110000,1000010101
101000110000000,0111010101
100000110000000,0010111100
100000110100000,0010110011
100001000110000,0010001100
100001000110000,0011001101
100001001000000,0010110000
101001001000000,0101000000
101001000010000,1001110010
100100110010000,1011111010
100000110010000,0011000001
100000110010000,0011000001
100000110010000,0010001100
100000110110000,0010111000
101000111100001,0101010010
101000101010001,0110101110
100000101110000,0011100111
100000101110000,0010000001
100000110000000,0010010010
100000111100000,0011000011
100001000100000,0010011010
101001000110000,0101101101
101000101100000,0100100001
100000101000011,0001111111
100000111000000,0001100010
100000101110000,0011001101
100000101110000,0011001110
100100101110000,1000101111
101100110110000,1010011101
101100111010000,1001101101
100100101110000,1001100000
100000110000000,0010111111
100000101110000,0011000101
100000110010000,0011010101
100000110100000,0011100100
101001000000000,0111010011
101001000100000,0111100010
100001001010000,0010110010
100001001010000,0011100000
100001001010000,0010110001
100000110000000,0011001011
100000110000000,0010011010
101010100111001,0011010100
101010101000100,0011101101
100010100110101,0011010011
100010101100001,0100100101
100010110110000,0101001110
100010111100000,0100101110
100011000000000,0101100100
101010111110001,0110011100
101011000000000,1000101111
100011000000000,0101001010
100010101110001,0100000001
100110101110010,1100001000
100010101010000,0101011011
100010101110000,0110011000
101010101110000,0111000101
101010101110000,1000011010
100000101110000,0010011110
100000110000000,0001111011
100000110110000,0010010011
100000100010101,0001001100
100000100111111,0001111111
101000101010000,0100010111
101000101100000,0111010100
100000101000000,0001111111
100000100110001,0010011000
100000100100000,0001110111
100000011110101,0001011011
100000011110001,0001100101
101000100100001,0100010010
101000100110000,0110000011
000000100000000,0001110010
000000100100000,0001010000
000000100000001,0001011011
000000011110000,0001000000
000000100100110,0001101101
001000100101111,0011001111
001000100000000,0010001011
000000101110000,0001010010
000000100010000,0001010110
000000100000000,0001011001
000000100000000,0001010101
000000101000000,0001100110
001000110000000,0010100111
001000100110000,0010100010
000000101100001,0000111100
000000100000001,0001010000
000000100010001,0001001011
000000100110010,0001011100
000000100110000,0001011101
001000100110000,0010110111
001000100110000,0010000110
000000100000000,0001000010
000000100010000,0001010100
000000100110000,0001001100
000000100110000,0001101000
000000011110010,0001001010
001000100100001,0011000100
001000100110000,0101000011
000100101010000,0011111010
000000011111100,0001001101
000000100001011,0001001010
000000100000101,0000111001
000000011111001,0001011001
001000011011000,0001111010
001000011100100,0010010100
000000011010000,0001010111
000000011010000,0001000111
000000011110000,0001010100
000000100010000,0001001000
000000100000000,0001010111
001000100010000,0010010010
001000011110000,0010001010
000000011010000,0001000000
000000011100000,0001011001
000000011100000,0000110001
000000011100000,0001000110
000000011110000,0001001011
001000011110011,0010101111
001000100000000,0011000111
000000100010000,0001111010
000000100110000,0001010110
000000100100000,0001101110
000000100100001,0001100100
000000011110111,0001111111
001010011101011,0011010110
001010011110001,0100001011
000010011100000,0001101111
000010011110000,0010101100
000010011100011,0010010100
000010011110101,0010010101
000010011110000,0010111111
001010100010000,0100011100
001010100010000,0011111100
000010100010000,0010000111
000010011110000,0001100010
000010100010101,0010010100
000010011000000,0001010101
000010011101111,0001110001
001010011110010,0011010001
001010100100000,0010111010
000000100110000,0001001110
000000100100011,0001010001
000000100011010,0001001100
000000101000000,0001001100
000000101100000,0001110111
001000100100000,0011001101
001000011100011,0010111011
000000100000000,0000111010
000000100010010,0001000010
000000100010010,0001001010
000000101110000,0001000110
000000011101111,0001011000
001000100100010,0010110111
001000100000000,0010000110
000000011011111,0001011110
000000011101010,0000110001
000000100000011,0001001000
000000101000000,0001101101
000000100100000,0001011111
001000011001000,0010101100
001000100000011,0010100101
000000011110010,0001010100
000000100110000,0001001000
000000100010000,0000110000
000000100000010,0001100010
000000100010000,0001101010
001000011100101,0010101001
001000011100001,0010101100
000000011100000,0001110001
000000100000000,0001011000
000000101010000,0001100101
000000101010000,0001100000
000000101010000,0001100110
001000101000000,0010110000
001000100010000,0010011010
000000100000000,0001000001
000000101000000,0001011111
000000110100000,0001010000
000000101000000,0001100101
000000100010111,0001011010
001000100010111,0010110010
001000011100010,0010110001
000000100000000,0010001011
000000100100000,0001000010
000000101010000,0001011110
000000100010001,0001001011
000000100010000,0001111010
001000100110000,0011001000
001000101000000,0011000010
000000110100000,0010010000
000000101110000,0001000101
000000100010001,0000111110
000000101000000,0001010010
000000110110000,0010000100
001000011010100,0010100010
001000100000001,0011100101
000000101010000,0010010011
000000100010000,0001010110
000000100000010,0001111000
000000100000110,0001111000
000000101000000,0010010110
001000101100000,0010111100
001000101000000,0100010011
000000100100000,0010100111
000000101000000,0010100110
000000110100000,0001110110
000000100110000,0011000100
000000100010000,0010110000
001010100010000,0011100000
001010101110000,0100001001
000110110100000,0100000001
000010111110000,0010011111
000010101000101,0010001101
000010100000000,0010110110
000010101010000,0011001110
001010110000000,0010111101
001010111100000,0010111011
000010111010000,0010010111
100010011110000,0010010111
100010100110001,0010010011
100010101100000,0010000010
100010110100000,0010100011
101010111010000,0100011111
101010111010000,0011001000
100000110110101,0001110100
100000100000011,0001110011
100000011110110,0001110000
100000110000010,0010010101
100000110010000,0010011010
101000100110000,0100011110
101000110000000,0100000101
100000111100000,0010000001
100000100110000,0010110000
100000101110000,0001111111
100000110010000,0010101011
100000110100000,0010001011
101000110110000,0101000001
101000101110000,0110000110
100000110000000,0010110110
100000111010000,0010000001
100001001000000,0001111110
100001000100000,0001111100
100000110010010,0011010100
101000101100000,0110101010
101000111010000,1000101011
100000110100101,0100101110
100000101001000,0010010011
100000100010001,0010111010
100000101010001,0011010110
100000110000000,0011111001
101000110110000,0111111110
101001000000000,0111101011
100001001000000,0010101111
100000110100000,0100000011
100000101110000,0011111110
100000110000000,0011001100
100000110000000,0101000000
101000110010000,1001000110
101001000000000,0110111110
100001001010000,0101010111
100000101000001,0010111100
100000100010101,0010001001
100000100101111,0010001000
100000100110000,0011100111
101000101100000,0111010010
001000110000011,0110010000
100000110000000,0100000000
100000100110000,0010011011
100000101010110,0100000010
100000101100000,0011111111
100000111010000,0100000110
111001000010000,1000000010
111000101000001,1001011011
110000101110000,0100001111
110000111000000,0011100010
110001001000000,0011001001
110001010000000,0011000001
110001010000000,0011011100
111000110010000,1000010001
111001000000011,1000111100
110000111000000,0100010011
110001000100000,0011101101
110001001010000,0100100101
110000100100011,0010110100
110000101101001,0010110110
111010110100000,1000001111
111010101100010,0111101000
110010110110000,0110100111
110010111010000,0101111010
110011000110000,0101011101
110010110000000,1000000000
110010101100000,1000100011
111010110010000,1011000111
111010111110000,1001011010
110011001010000,0111101000
100111010000000,0100110100
100011011000000,0110001110
100011001010000,1000000111
101010111110000,1011000000
101010111010000,1011111100
100010111110000,0110110110
100111000100000,0111000111
100011000010000,1000110001
100011010100000,0011100011
100010111100000,1000010110
101010110000000,1011000111
101010111000000,1010010000
100010111010000,0111010100
100010110110000,0111101101
100010110100000,1010101000
100010111110000,1000000001
100011001110000,0100001101
101011000010000,0111111101
101011000110000,0111111001
100011010010000,0010111101
100011010100000,0010100111
100011010010000,0011010111
100011010000000,0100011000
100010110110000,0110011011
101010111010000,1000011111
101011000010000,0111101010
100011001000000,0100101010
100011010000000,0011000111
100011010100000,0010010000
100011100000000,0001010110
100011000000000,0011101100
101010111010000,0110011001
101010110110000,0111110000
100110111110000,0111010010
100001000100000,0001111000
100001010000000,0001010111
100000110100000,0010100011
100000111010000,0010110100
101001001110000,0011110101
101001010000000,0101001100
100000110110000,0010011001
100000111110000,0010000101
100001000010000,0010011011
100001000000000,0010000111
100000110000000,0010110011
101000101110100,0101011011
101000110000000,1001011001
100000110010000,0010000110
100000101010010,0010001110
100000101110010,0010000001
100000110010000,0010110000
100000111100000,0010101100
101001000000000,0101101111
101001001010000,0101100100
100000110000000,0010110011
100000110000000,0010011110
100000110010000,0010000101
100000110110000,0010000110
100001000000000,0001110110
101001000010000,0110011000
101001001100000,0101000101
100001001110000,0001100101
100001001100000,0001100000
100001001110000,0001110101
100001001110000,0001101001
100001010100000,0001100110
101001010010000,0010101101
101001000100000,0110110001
100001000100000,0010111011
100000110010000,0010001000
100000101010000,0001111110
100000110100000,0010100000
100000111000000,0011010001
101000111010000,1000101001
101000110110000,1001101001
100100110010000,1001111001
100000101110000,0010110110
100000101110001,0001100100
100000110100000,0010010001
100000110110000,0011001000
101000111100000,0101001000
101001000000000,0101101101
100001000000000,0011001110
100000111110000,0010000000
100000111100000,0010001110
100000111010000,0010000101
100001000100000,0011000100
101000110100000,0111001010
101000110110000,0111100011
100000101000010,0001110110
100000101100010,0010100100
100000110010000,0010010000
100000111100000,0010100010
100000101100000,0010000101
101000100100010,0110010100
101000101010010,0110001000
100000101110000,0001111111
100000111000000,0010000000
100000110110000,0010011111
100001000100000,0010100000
100001000010000,0010001010
101000101100000,0110100111
101000110000000,0110101100
100000110000000,0010010100
100000100110100,0011000101
100000101000000,0010011011
100000101100000,0011000111
100000110010000,0011011011
101010101110000,0110100111
101010111010001,1000001100
100010111010000,0110001111
100011000100000,0100100011
100010110110000,0101010101
100010110000000,0101010011
100111000100000,1001011110
101111000000000,1010100100
101110101010000,1001011101
100110101010000,1010110100
100010101100000,0111010111
100010101010000,0111010111
100110101100000,1001000100
100010100100000,0100100110
101010100110000,0101000000
001010100110000,0100000110
100000110010000,0010000001
100000110010000,0010101101
100000101000111,0001111101
100000100011010,0001111001
100000100110101,0010000101
101000100110101,0100011110
101000100110000,0101011110
100000101000000,0001111001
100000100100000,0001101110
100000100101111,0001011011
000000011000101,0001110011
000000011111010,0001100100
001000100100010,0010110100
001000100010001,0011010011
000000101000000,0001011111
000000101000000,0001010010
000000101010000,0001100101
100000101100000,0010001111
100000101110000,0010001001
101000110010000,0011011111
101000101110000,0011001111
100000100110100,0010000001
100000101110000,0001011000
100000101100000,0001011000
100000110010000,0001101101
100000110000010,0001110000
101000100000001,0011110000
101000100000011,0010111110
000000011111010,0001010100
000000100000001,0001000110
000000011100011,0000110110
000000011110010,0001010001
000000011110000,0001001011
001000100000000,0010010101
001000100000001,0010010100
000000011110000,0001010110
000000011010000,0001011010
000000011110000,0001000011
000000011110000,0001011010
000000100010000,0010000011
001000100100000,0011110111
001000100010000,0100001011
000100100100101,0011100001
000000101100000,0001000100
000000100101111,0001000010
000000100010001,0000111101
000000100010000,0001101101
001000100000001,0010101001
001000100010000,0011000000
000000011110000,0001011011
000000011110101,0000111100
000000011100000,0001010110
000000011010000,0001000101
000000011110000,0001011100
001000100000000,0010100100
001000011100000,0011000111
000000011000000,0001100000
000000100010000,0000111010
000000101000000,0001011011
000000101100000,0001100010
000000101100000,0001101111
001000011101101,0000100100
001000011011111,0011011111
000000011110000,0001100001
000000100000000,0001100011
000000100010000,0001100010
000000100010000,0001101110
000000101100000,0001111110
001010101100000,0010011111
001010100010101,0011011110
000010100000000,0010011101
000010100010000,0010001110
000010100010000,0001110111
000010100000011,0001100111
000010011100011,0010010110
001010011010101,0010111000
001010011010010,0011000110
000010011100011,0010010100
000010011110001,0001111101
000010011110010,0001100101
000010011110001,0010001010
000010100110000,0010101010
001010101000000,0010100111
001010100010000,0010110111
000000100110000,0001010110
000000100000101,0001000101
000000100000100,0001100010
000000100100000,0001001010
000000100010000,0001011100
001000100000000,0010100111
001000100110000,0001111101
000000100010100,0000101111
000000011110000,0000111111
